,gameId,season_x,week,lastName,firstName,position,uniformNumber,opponent,team,att,comp,passYds,passTds,ints,sacks,sackYds,rush,rushYds,rushTds,rec,recYds,recTds,QB Rating,season_y,type,surface,temperature,conditions,windSpeed
29207,5327,2020,8,Mullens,Nick,QB,4,Seahawks,49ers,25,18,238,2,0,0,0,0,0,0,0,0,0,128.41666666666666,2020,Regular,Turf,57.0,clear sky,3.36
29217,5326,2020,8,Foles,N,QB,9,Saints,Bears,41,28,272,2,1,5,39,0,0,0,0,0,0,92.73373983739837,2020,Regular,Grass,40.0,broken clouds,1.99
29228,5320,2020,8,Burrow,Joe,QB,9,Titans,Bengals,37,26,249,2,0,0,0,3,9,0,0,0,0,106.70045045045045,2020,Regular,Turf,50.0,few clouds,4.0
29238,5319,2020,8,Allen,Josh,QB,17,Patriots,Bills,18,11,154,0,1,1,5,10,23,1,0,0,0,65.50925925925927,2020,Regular,Turf,40.0,moderate rain,3.0
29247,5330,2020,8,Lock,Drew,QB,3,Chargers,Broncos,41,26,248,3,1,2,5,2,-1,0,0,0,0,94.35975609756099,2020,Regular,Grass,67.0,clear sky,5.01
29258,5321,2020,8,Mayfield,Baker,QB,6,Raiders,Browns,25,12,122,0,0,0,0,6,29,0,0,0,0,62.416666666666664,2020,Regular,Grass,40.0,light rain,16.11
29265,5329,2020,8,Brady,T,QB,12,Giants,Buccaneers,40,28,279,2,0,2,16,1,-1,0,0,0,0,106.14583333333331,2020,Regular,Turf,41.0,clear sky,18.34
29276,5330,2020,8,Herbert,Justin,QB,10,Broncos,Chargers,43,29,278,3,2,2,3,3,21,0,0,0,0,89.09883720930232,2020,Regular,Grass,67.0,clear sky,5.01
29288,5324,2020,8,Mahomes,Patrick,QB,15,Jets,Chiefs,42,31,416,5,0,0,0,0,0,0,0,0,0,144.54365079365078,2020,Regular,Grass,49.0,clear sky,10.29
29313,5328,2020,8,DiNucci,Ben,QB,7,Eagles,Cowboys,40,21,180,0,0,4,48,5,22,0,0,0,0,64.58333333333334,2020,Regular,Grass,49.0,cloudy,17.0
29323,5325,2020,8,Tagovailoa,Tua,QB,1,Rams,Dolphins,22,12,93,1,0,1,3,2,0,0,0,0,0,80.30303030303031,2020,Regular,Grass,86.0,scattered clouds,12.75
29334,5328,2020,8,Wentz,C,QB,11,Cowboys,Eagles,27,15,123,2,2,4,19,4,17,0,0,0,0,61.18827160493827,2020,Regular,Grass,49.0,cloudy,17.0
29345,5318,2020,8,Ryan,M,QB,2,Panthers,Falcons,30,21,281,0,1,2,11,6,27,1,0,0,0,85.55555555555556,2020,Regular,Grass,70.0,moderate rain,14.99
29366,5324,2020,8,Darnold,Sam,QB,14,Chiefs,Jets,30,18,133,0,0,1,5,4,21,0,0,0,0,70.55555555555556,2020,Regular,Grass,49.0,clear sky,10.29
29386,5323,2020,8,Rodgers,A,QB,12,Vikings,Packers,41,27,291,3,0,1,0,2,9,0,0,0,0,110.92479674796749,2020,Regular,Grass,35.0,overcast clouds,23.04
29399,5318,2020,8,Bridgewater,T,QB,5,Falcons,Panthers,23,15,176,1,1,3,22,5,30,0,0,0,0,84.69202898550724,2020,Regular,Grass,70.0,moderate rain,14.99
29410,5319,2020,8,Newton,C,QB,1,Bills,Patriots,25,15,174,0,0,2,13,9,54,1,0,0,0,81.08333333333334,2020,Regular,Turf,40.0,moderate rain,3.0
29418,5321,2020,8,Carr,D,QB,5,Browns,Raiders,24,15,112,1,0,2,11,6,41,0,0,0,0,87.5,2020,Regular,Grass,40.0,light rain,16.11
29429,5325,2020,8,Goff,J,QB,16,Dolphins,Rams,61,35,355,1,2,2,15,0,0,0,0,0,0,65.94945355191257,2020,Regular,Grass,86.0,scattered clouds,12.75
29441,5310,2020,8,Jackson,Lamar,QB,8,Steelers,Ravens,28,13,208,2,2,4,16,16,65,0,0,0,0,65.77380952380952,2020,Regular,Grass,53.0,mist,9.17
29453,5326,2020,8,Brees,D,QB,9,Bears,Saints,41,31,280,2,0,1,8,3,4,0,0,0,0,109.8069105691057,2020,Regular,Grass,40.0,broken clouds,1.99
29465,5327,2020,8,Wilson,R,QB,3,49ers,Seahawks,37,27,261,4,0,2,12,6,23,0,0,0,0,128.32207207207207,2020,Regular,Turf,57.0,clear sky,3.36
29474,5310,2020,8,Roethlisberger,B,QB,7,Ravens,Steelers,32,21,182,2,0,2,9,0,0,0,0,0,0,101.30208333333333,2020,Regular,Grass,53.0,mist,9.17
29485,5320,2020,8,Tannehill,R,QB,17,Bengals,Titans,30,18,233,2,1,1,10,2,20,0,0,0,0,92.77777777777777,2020,Regular,Turf,50.0,few clouds,4.0
29497,5323,2020,8,Cousins,K,QB,12,Packers,Vikings,14,11,160,1,0,1,9,0,0,0,0,0,0,138.98809523809524,2020,Regular,Grass,35.0,overcast clouds,23.04
29510,5331,2020,9,Mullens,Nick,QB,4,Packers,49ers,35,22,291,1,1,1,9,1,0,0,0,0,0,86.72619047619047,2020,Regular,Grass,68.0,clear sky,10.29
29520,5338,2020,9,Foles,N,QB,9,Titans,Bears,52,36,335,2,0,3,16,2,2,0,0,0,0,99.43910256410255,2020,Regular,Grass,78.0,few clouds,8.05
29531,5333,2020,9,Allen,Josh,QB,17,Seahawks,Bills,38,31,415,3,0,7,29,7,14,1,0,0,0,141.8859649122807,2020,Regular,Turf,69.0,clear sky,6.22
29552,5343,2020,9,Brady,T,QB,12,Saints,Buccaneers,38,22,209,0,3,3,23,0,0,0,0,0,0,40.350877192982466,2020,Regular,Grass,75.0,moderate rain,8.05
29573,5340,2020,9,Herbert,Justin,QB,10,Raiders,Chargers,42,28,326,2,0,2,14,5,24,0,0,0,0,105.85317460317461,2020,Regular,Grass,60.0,clear sky,8.05
29585,5336,2020,9,Mahomes,Patrick,QB,15,Panthers,Chiefs,45,30,372,4,0,1,5,2,0,0,0,0,0,121.71296296296296,2020,Regular,Grass,73.0,scattered clouds,16.11
29650,5335,2020,9,Luton,Jake,QB,6,Texans,Jaguars,38,26,304,1,1,2,7,0,0,0,0,0,0,90.24122807017544,2020,Regular,Grass,81.0,broken clouds,19.46
29660,5344,2020,9,Flacco,J,QB,5,Patriots,Jets,25,18,262,3,1,1,5,0,0,0,0,0,0,129.08333333333331,2020,Regular,Turf,62.0,clear sky,4.7
29680,5331,2020,9,Rodgers,A,QB,12,49ers,Packers,31,25,305,4,0,1,11,1,7,0,0,0,0,153.29301075268816,2020,Regular,Grass,68.0,clear sky,10.29
29694,5336,2020,9,Bridgewater,T,QB,5,Chiefs,Panthers,49,36,301,2,0,2,7,2,19,1,0,0,0,102.50850340136056,2020,Regular,Grass,73.0,scattered clouds,16.11
29704,5344,2020,9,Newton,C,QB,1,Jets,Patriots,35,27,274,0,0,0,0,10,16,2,0,0,0,98.98809523809523,2020,Regular,Turf,62.0,clear sky,4.7
29711,5340,2020,9,Carr,D,QB,5,Chargers,Raiders,23,13,165,2,0,1,5,2,14,0,0,0,0,108.06159420289856,2020,Regular,Grass,60.0,clear sky,8.05
29734,5343,2020,9,Brees,D,QB,9,Buccaneers,Saints,32,26,222,4,0,1,0,2,-2,0,0,0,0,140.36458333333331,2020,Regular,Grass,75.0,moderate rain,8.05
29748,5333,2020,9,Wilson,R,QB,3,Bills,Seahawks,41,28,390,2,2,5,28,2,5,1,0,0,0,94.5630081300813,2020,Regular,Turf,69.0,clear sky,6.22
29771,5335,2020,9,Watson,Deshaun,QB,4,Jaguars,Texans,32,19,281,2,0,2,14,10,50,0,0,0,0,108.984375,2020,Regular,Grass,81.0,broken clouds,19.46
29781,5338,2020,9,Tannehill,R,QB,17,Bears,Titans,21,10,158,2,0,3,22,3,3,0,0,0,0,104.8611111111111,2020,Regular,Grass,78.0,few clouds,8.05
29805,5339,2020,9,Smith,A,QB,11,Giants,Washington,32,24,325,1,3,2,22,0,0,0,0,0,0,78.25520833333334,2020,Regular,Grass,75.0,clear sky,3.36
29824,5358,2020,10,Foles,N,QB,9,Vikings,Bears,26,15,106,0,1,2,16,2,-3,0,0,0,0,51.121794871794854,2020,Regular,Grass,44.0,clear sky,11.0
29835,5352,2020,10,Burrow,Joe,QB,9,Steelers,Bengals,40,21,213,1,0,4,28,0,0,0,0,0,0,76.35416666666669,2020,Regular,Grass,57.0,moderate rain,14.99
29868,5348,2020,10,Mayfield,Baker,QB,6,Texans,Browns,20,12,132,0,0,1,7,3,1,0,0,0,0,79.58333333333334,2020,Regular,Grass,51.0,thunderstorm,39.15
29876,5347,2020,10,Brady,T,QB,12,Panthers,Buccaneers,39,28,341,3,0,1,7,2,2,1,0,0,0,123.98504273504274,2020,Regular,Grass,71.0,broken clouds,14.99
29895,5345,2020,10,Herbert,Justin,QB,10,Dolphins,Chargers,32,20,187,2,1,2,13,4,10,1,0,0,0,86.328125,2020,Regular,Grass,83.0,few clouds,8.05
29906,5346,2020,10,Rivers,P,QB,17,Titans,Colts,39,29,308,1,0,1,11,0,0,0,0,0,0,105.50213675213675,2020,Regular,Grass,56.0,clear sky,6.0
29918,5345,2020,10,Tagovailoa,Tua,QB,1,Chargers,Dolphins,25,15,169,2,0,0,0,6,-1,0,0,0,0,106.91666666666666,2020,Regular,Grass,83.0,few clouds,8.05
29929,5351,2020,10,Wentz,C,QB,11,Giants,Eagles,38,21,204,0,0,2,14,2,3,0,0,0,0,70.50438596491229,2020,Regular,Turf,56.0,overcast clouds,17.22
29951,5350,2020,10,Luton,Jake,QB,6,Packers,Jaguars,35,18,169,1,1,3,18,0,0,0,0,0,0,62.678571428571416,2020,Regular,Grass,37.0,overcast clouds,28.86
29971,5350,2020,10,Rodgers,A,QB,12,Jaguars,Packers,34,24,325,2,1,1,10,3,4,1,0,0,0,108.08823529411764,2020,Regular,Grass,37.0,overcast clouds,28.86
29980,5347,2020,10,Bridgewater,T,QB,5,Buccaneers,Panthers,24,18,136,2,1,1,5,3,16,1,0,0,0,98.61111111111113,2020,Regular,Grass,71.0,broken clouds,14.99
29992,5357,2020,10,Newton,C,QB,1,Ravens,Patriots,17,13,118,1,0,1,7,11,21,1,0,0,0,114.33823529411764,2020,Regular,Turf,54.0,light rain,16.11
30020,5357,2020,10,Jackson,Lamar,QB,8,Patriots,Ravens,34,24,249,2,1,2,7,11,55,0,0,0,0,98.77450980392157,2020,Regular,Turf,54.0,light rain,16.11
30053,5352,2020,10,Roethlisberger,B,QB,7,Bengals,Steelers,46,27,313,4,0,0,0,1,0,0,0,0,0,108.33333333333333,2020,Regular,Grass,57.0,moderate rain,14.99
30062,5348,2020,10,Watson,Deshaun,QB,4,Browns,Texans,30,20,163,1,0,2,10,8,36,0,0,0,0,91.38888888888887,2020,Regular,Grass,51.0,thunderstorm,39.15
30074,5346,2020,10,Tannehill,R,QB,17,Colts,Titans,27,15,147,1,0,1,10,2,9,0,0,0,0,83.4104938271605,2020,Regular,Grass,56.0,clear sky,6.0
30086,5358,2020,10,Cousins,K,QB,12,Bears,Vikings,36,25,292,2,1,1,6,1,-1,0,0,0,0,100.69444444444444,2020,Regular,Grass,44.0,clear sky,11.0
30107,5369,2020,11,Burrow,Joe,QB,9,Washington,Bengals,34,22,203,1,0,0,0,2,12,0,0,0,0,90.68627450980392,2020,Regular,Grass,57.0,broken clouds,5.82
30108,5369,2020,11,Finley,Ryan,QB,5,Washington,Bengals,10,3,30,0,1,4,31,1,19,0,0,0,0,-2.083333333333333,2020,Regular,Grass,57.0,broken clouds,5.82
30117,5359,2020,11,Lock,Drew,QB,3,Dolphins,Broncos,30,18,270,0,1,0,0,2,23,0,0,0,0,75.69444444444443,2020,Regular,Grass,46.0,clear sky,1.99
30128,5363,2020,11,Mayfield,Baker,QB,6,Eagles,Browns,22,12,204,0,0,3,17,6,9,0,0,0,0,86.17424242424242,2020,Regular,Grass,37.0,light rain,8.05
30137,5372,2020,11,Brady,T,QB,12,Rams,Buccaneers,48,26,199,2,2,1,7,0,0,0,0,0,0,61.02430555555556,2020,Regular,Grass,69.0,clear sky,5.0
30146,5361,2020,11,Murray,Kyler,QB,1,Seahawks,Cardinals,42,29,269,2,0,3,12,5,15,0,0,0,0,102.1825396825397,2020,Regular,Turf,45.0,overcast clouds,9.17
30156,5360,2020,11,Herbert,Justin,QB,10,Jets,Chargers,49,37,366,3,0,3,19,2,11,0,0,0,0,116.5391156462585,2020,Regular,Grass,69.0,clear sky,3.36
30201,5359,2020,11,Tagovailoa,Tua,QB,1,Broncos,Dolphins,20,11,83,1,0,6,33,0,0,0,0,0,0,81.87500000000001,2020,Regular,Grass,46.0,clear sky,1.99
30202,5359,2020,11,Fitzpatrick,R,QB,12,Broncos,Dolphins,18,12,117,0,1,0,0,2,6,0,0,0,0,61.57407407407407,2020,Regular,Grass,46.0,clear sky,1.99
30213,5363,2020,11,Wentz,C,QB,11,Browns,Eagles,35,21,235,2,2,5,26,3,10,0,0,0,0,75.29761904761905,2020,Regular,Grass,37.0,light rain,8.05
30236,5366,2020,11,Luton,Jake,QB,6,Steelers,Jaguars,37,16,151,0,4,2,18,0,0,0,0,0,0,10.07882882882883,2020,Regular,Grass,72.0,broken clouds,9.17
30246,5360,2020,11,Flacco,J,QB,5,Chargers,Jets,30,15,205,2,1,1,9,1,2,0,0,0,0,80.55555555555554,2020,Regular,Grass,69.0,clear sky,3.36
30257,5362,2020,11,Stafford,M,QB,9,Panthers,Lions,33,18,178,0,0,5,33,4,5,0,0,0,0,70.01262626262626,2020,Regular,Grass,64.0,overcast clouds,6.93
30276,5362,2020,11,Walker,Phillip,QB,8,Lions,Panthers,34,24,258,1,2,1,0,5,-2,0,0,0,0,77.8186274509804,2020,Regular,Grass,64.0,overcast clouds,6.93
30308,5372,2020,11,Goff,J,QB,16,Buccaneers,Rams,51,39,376,3,2,0,0,1,0,0,0,0,0,99.79575163398692,2020,Regular,Grass,69.0,clear sky,5.0
30320,5368,2020,11,Jackson,Lamar,QB,8,Titans,Ravens,29,17,186,1,1,1,9,13,51,0,0,0,0,74.78448275862068,2020,Regular,Grass,53.0,overcast clouds,9.17
30340,5361,2020,11,Wilson,R,QB,3,Cardinals,Seahawks,28,23,197,2,0,3,15,10,42,0,0,0,0,123.66071428571426,2020,Regular,Turf,45.0,overcast clouds,9.17
30350,5366,2020,11,Roethlisberger,B,QB,7,Jaguars,Steelers,46,32,267,2,1,0,0,0,0,0,0,0,0,89.67391304347827,2020,Regular,Grass,72.0,broken clouds,9.17
30372,5368,2020,11,Tannehill,R,QB,17,Ravens,Titans,31,22,259,2,1,2,0,4,35,0,0,0,0,104.09946236559139,2020,Regular,Grass,53.0,overcast clouds,9.17
30395,5369,2020,11,Smith,A,QB,11,Bengals,Washington,25,17,166,1,1,2,5,3,-3,0,0,0,0,83.08333333333334,2020,Regular,Grass,57.0,broken clouds,5.82
30415,5387,2020,12,Trubisky,Mitchell,QB,10,Packers,Bears,46,26,242,3,2,3,13,3,11,0,0,0,0,74.72826086956522,2020,Regular,Grass,36.0,overcast clouds,13.87
30427,5378,2020,12,Allen,Brandon,QB,8,Giants,Bengals,29,17,136,1,1,2,21,4,7,0,0,0,0,67.60057471264368,2020,Regular,Turf,52.0,clear sky,3.36
30439,5377,2020,12,Allen,Josh,QB,17,Chargers,Bills,24,18,157,1,1,2,10,9,32,1,0,0,0,88.36805555555557,2020,Regular,Turf,50.0,overcast clouds,1.01
30462,5380,2020,12,Mayfield,Baker,QB,6,Jaguars,Browns,29,19,258,2,0,2,6,4,1,0,0,0,0,116.73850574712642,2020,Regular,Grass,73.0,broken clouds,4.7
30473,5386,2020,12,Brady,T,QB,12,Chiefs,Buccaneers,41,27,345,3,2,1,3,1,-1,0,0,0,0,96.08739837398373,2020,Regular,Grass,81.0,clear sky,5.0
30484,5382,2020,12,Murray,Kyler,QB,1,Patriots,Cardinals,34,23,170,0,1,2,10,5,31,0,0,0,0,67.03431372549021,2020,Regular,Turf,53.0,clear sky,9.17
30493,5377,2020,12,Herbert,Justin,QB,10,Bills,Chargers,52,31,316,1,1,3,25,2,-2,0,0,0,0,75.48076923076921,2020,Regular,Turf,50.0,overcast clouds,1.01
30504,5386,2020,12,Mahomes,Patrick,QB,15,Buccaneers,Chiefs,49,37,462,3,0,2,6,4,28,0,0,0,0,124.70238095238095,2020,Regular,Grass,81.0,clear sky,5.0
30532,5383,2020,12,Fitzpatrick,R,QB,12,Jets,Dolphins,39,24,257,2,0,4,16,3,10,0,0,0,0,97.91666666666666,2020,Regular,Turf,54.0,clear sky,4.7
30545,5388,2020,12,Wentz,C,QB,11,Seahawks,Eagles,45,25,215,2,1,6,41,5,42,0,0,0,0,73.8425925925926,2020,Regular,Grass,60.0,rain,16.0
30571,5378,2020,12,McCoy,C,QB,12,Bengals,Giants,10,6,31,0,0,0,0,5,7,0,0,0,0,65.0,2020,Regular,Turf,52.0,clear sky,3.36
30580,5380,2020,12,Glennon,M,QB,8,Browns,Jaguars,35,20,235,2,0,0,0,2,6,0,0,0,0,96.72619047619048,2020,Regular,Grass,73.0,broken clouds,4.7
30590,5383,2020,12,Darnold,Sam,QB,14,Dolphins,Jets,27,16,197,0,2,3,24,2,9,0,0,0,0,51.003086419753096,2020,Regular,Turf,54.0,clear sky,4.7
30613,5387,2020,12,Rodgers,A,QB,12,Bears,Packers,29,21,211,4,0,0,0,2,12,0,0,0,0,138.72126436781608,2020,Regular,Grass,36.0,overcast clouds,13.87
30634,5382,2020,12,Newton,C,QB,1,Cardinals,Patriots,18,9,84,0,2,3,15,9,46,0,0,0,0,16.898148148148152,2020,Regular,Turf,53.0,clear sky,9.17
30662,5375,2020,12,Griffin,R,QB,10,Steelers,Ravens,12,7,33,0,1,3,20,7,68,0,0,0,0,27.430555555555564,2020,Regular,Grass,52.0,scattered clouds,6.93
30671,5384,2020,12,Hill,Taysom,QB,7,Broncos,Saints,16,9,78,0,1,3,15,10,44,2,0,0,0,43.22916666666667,2020,Regular,Grass,38.0,clear sky,6.0
30683,5388,2020,12,Wilson,R,QB,3,Eagles,Seahawks,31,22,230,1,0,2,5,6,12,0,0,0,0,102.88978494623657,2020,Regular,Grass,60.0,rain,16.0
30690,5375,2020,12,Roethlisberger,B,QB,7,Ravens,Steelers,51,36,266,1,1,0,0,1,-1,0,0,0,0,81.00490196078432,2020,Regular,Grass,52.0,scattered clouds,6.93
30752,5391,2020,13,Trubisky,Mitchell,QB,10,Lions,Bears,34,26,267,1,0,2,18,3,6,0,0,0,0,108.33333333333333,2020,Regular,Grass,36.0,overcast clouds,5.23
30763,5393,2020,13,Allen,Brandon,QB,8,Dolphins,Bengals,19,11,153,1,1,5,30,2,3,0,0,0,0,79.49561403508771,2020,Regular,Grass,79.0,overcast clouds,5.82
30784,5402,2020,13,Lock,Drew,QB,3,Chiefs,Broncos,28,15,151,2,2,0,0,2,9,0,0,0,0,63.24404761904761,2020,Regular,Grass,39.0,clear sky,5.82
30796,5396,2020,13,Mayfield,Baker,QB,6,Titans,Browns,33,25,334,4,0,0,0,4,5,0,1,6,0,147.79040404040404,2020,Regular,Grass,56.0,broken clouds,2.24
30812,5401,2020,13,Herbert,Justin,QB,10,Patriots,Chargers,53,26,209,0,2,3,21,0,0,0,0,0,0,43.67138364779875,2020,Regular,Grass,70.0,clear sky,3.36
30824,5402,2020,13,Mahomes,Patrick,QB,15,Broncos,Chiefs,40,25,318,1,0,1,5,4,26,0,0,0,0,95.625,2020,Regular,Grass,39.0,clear sky,5.82
30846,5389,2020,13,Dalton,A,QB,14,Ravens,Cowboys,48,31,285,2,1,1,8,1,2,0,0,0,0,85.85069444444446,2020,Regular,Grass,33.0,few clouds,8.05
30855,5393,2020,13,Tagovailoa,Tua,QB,1,Bengals,Dolphins,39,26,296,1,0,0,0,3,3,0,0,0,0,97.80982905982906,2020,Regular,Grass,79.0,overcast clouds,5.82
30865,5400,2020,13,Wentz,C,QB,11,Packers,Eagles,15,6,79,0,0,4,22,3,18,0,0,0,0,57.36111111111112,2020,Regular,Grass,34.0,broken clouds,9.17
30866,5400,2020,13,Hurts,Jalen,QB,2,Packers,Eagles,12,5,109,1,1,3,5,5,29,0,0,0,0,67.70833333333334,2020,Regular,Grass,34.0,broken clouds,9.17
30887,5399,2020,13,McCoy,C,QB,12,Seahawks,Giants,22,13,105,1,1,2,5,2,2,0,0,0,0,67.42424242424244,2020,Regular,Turf,52.0,broken clouds,9.17
30910,5395,2020,13,Darnold,Sam,QB,14,Raiders,Jets,23,14,186,2,1,3,16,3,26,1,0,0,0,97.37318840579711,2020,Regular,Turf,40.0,clear sky,17.22
30921,5391,2020,13,Stafford,M,QB,9,Bears,Lions,42,27,402,3,1,2,2,2,0,0,0,0,0,109.42460317460319,2020,Regular,Grass,36.0,overcast clouds,5.23
30931,5400,2020,13,Rodgers,A,QB,12,Eagles,Packers,34,25,295,3,0,2,7,4,-3,0,0,0,0,128.921568627451,2020,Regular,Grass,34.0,broken clouds,9.17
30942,5401,2020,13,Newton,C,QB,1,Chargers,Patriots,19,12,69,1,0,1,4,14,48,2,0,0,0,87.39035087719299,2020,Regular,Grass,70.0,clear sky,3.36
30954,5395,2020,13,Carr,D,QB,5,Jets,Raiders,47,28,381,3,1,2,13,2,5,1,0,0,0,97.91666666666666,2020,Regular,Turf,40.0,clear sky,17.22
30977,5389,2020,13,Jackson,Lamar,QB,8,Cowboys,Ravens,17,12,107,2,1,0,0,13,94,1,0,0,0,101.83823529411767,2020,Regular,Grass,33.0,few clouds,8.05
30997,5399,2020,13,Wilson,R,QB,3,Giants,Seahawks,43,27,263,1,1,5,47,7,45,0,0,0,0,77.95542635658914,2020,Regular,Turf,52.0,broken clouds,9.17
31008,5397,2020,13,Roethlisberger,B,QB,7,Washington,Steelers,53,33,305,2,1,0,0,1,0,0,0,0,0,82.66509433962264,2020,Regular,Grass,34.0,cloudy,10.0
31028,5396,2020,13,Tannehill,R,QB,17,Browns,Titans,45,29,389,4,1,3,20,0,0,0,0,0,0,112.17592592592594,2020,Regular,Grass,56.0,broken clouds,2.24
31049,5397,2020,13,Smith,A,QB,11,Steelers,Washington,46,31,296,1,0,3,23,0,0,0,0,0,0,92.30072463768117,2020,Regular,Grass,34.0,cloudy,10.0
31069,5406,2020,14,Trubisky,Mitchell,QB,10,Texans,Bears,33,24,267,3,0,3,26,4,23,0,0,0,0,126.70454545454548,2020,Regular,Grass,35.0,broken clouds,2.44
31079,5407,2020,14,Allen,Brandon,QB,8,Cowboys,Bengals,36,27,217,1,0,0,0,4,12,0,0,0,0,98.95833333333334,2020,Regular,Turf,43.0,overcast clouds,1.7
31090,5418,2020,14,Allen,Josh,QB,17,Steelers,Bills,43,24,238,2,1,1,8,6,28,0,0,0,0,77.47093023255815,2020,Regular,Turf,35.0,overcast clouds,7.99
31099,5405,2020,14,Lock,Drew,QB,3,Panthers,Broncos,27,21,280,4,0,1,11,6,4,0,0,0,0,159.49074074074073,2020,Regular,Grass,67.0,scattered clouds,5.82
31111,5419,2020,14,Mayfield,Baker,QB,6,Ravens,Browns,47,28,343,2,1,0,0,5,23,1,0,0,0,87.45567375886525,2020,Regular,Grass,34.0,cloudy,18.0
31119,5412,2020,14,Brady,T,QB,12,Vikings,Buccaneers,23,15,196,2,0,0,0,3,-2,0,0,0,0,120.92391304347825,2020,Regular,Grass,79.0,broken clouds,8.05
31131,5411,2020,14,Murray,Kyler,QB,1,Giants,Cardinals,35,24,244,1,0,1,13,13,47,0,0,0,0,97.79761904761905,2020,Regular,Turf,60.0,clear sky,10.29
31140,5416,2020,14,Herbert,Justin,QB,10,Falcons,Chargers,44,36,243,2,1,1,3,0,0,0,0,0,0,98.95833333333334,2020,Regular,Grass,66.0,clear sky,5.12
31151,5410,2020,14,Mahomes,Patrick,QB,15,Dolphins,Chiefs,34,24,393,2,3,3,39,5,9,0,0,0,0,91.91176470588238,2020,Regular,Grass,82.0,few clouds,8.05
31171,5407,2020,14,Dalton,A,QB,14,Bengals,Cowboys,23,16,185,2,0,2,14,1,-1,0,0,0,0,122.55434782608694,2020,Regular,Turf,43.0,overcast clouds,1.7
31179,5410,2020,14,Tagovailoa,Tua,QB,1,Chiefs,Dolphins,48,28,316,2,1,4,29,6,24,1,0,0,0,83.33333333333334,2020,Regular,Grass,82.0,few clouds,8.05
31192,5415,2020,14,Hurts,Jalen,QB,2,Saints,Eagles,30,17,167,1,0,0,0,18,106,0,0,0,0,83.61111111111111,2020,Regular,Grass,51.0,broken clouds,11.41
31202,5416,2020,14,Ryan,M,QB,2,Chargers,Falcons,32,21,224,1,3,2,14,1,3,0,0,0,0,57.291666666666664,2020,Regular,Grass,66.0,clear sky,5.12
31223,5409,2020,14,Glennon,M,QB,8,Titans,Jaguars,23,13,85,0,1,0,0,0,0,0,0,0,0,46.46739130434783,2020,Regular,Grass,73.0,scattered clouds,3.38
31224,5409,2020,14,Minshew,Gardner,QB,15,Titans,Jaguars,31,18,178,1,0,0,0,2,22,0,0,0,0,85.1478494623656,2020,Regular,Grass,73.0,scattered clouds,3.38
31236,5414,2020,14,Darnold,Sam,QB,14,Seahawks,Jets,26,14,132,0,0,3,16,1,3,0,0,0,0,68.10897435897436,2020,Regular,Turf,43.0,overcast clouds,8.05
31267,5405,2020,14,Bridgewater,T,QB,5,Broncos,Panthers,40,30,283,0,0,4,38,3,31,1,0,0,0,94.0625,2020,Regular,Grass,67.0,scattered clouds,5.82
31309,5419,2020,14,Jackson,Lamar,QB,8,Browns,Ravens,17,11,163,1,0,4,22,9,124,2,0,0,0,115.56372549019609,2020,Regular,Grass,34.0,cloudy,18.0
31319,5415,2020,14,Hill,Taysom,QB,7,Eagles,Saints,38,28,291,2,1,5,29,5,33,0,0,0,0,101.9736842105263,2020,Regular,Grass,51.0,broken clouds,11.41
31331,5414,2020,14,Wilson,R,QB,3,Jets,Seahawks,27,21,206,4,1,0,0,1,-1,0,0,0,0,132.6388888888889,2020,Regular,Turf,43.0,overcast clouds,8.05
31344,5418,2020,14,Roethlisberger,B,QB,7,Bills,Steelers,37,21,187,2,2,1,10,0,0,0,0,0,0,65.93468468468468,2020,Regular,Turf,35.0,overcast clouds,7.99
31355,5406,2020,14,Watson,Deshaun,QB,4,Bears,Texans,30,21,219,1,0,6,52,7,38,0,0,0,0,101.94444444444444,2020,Regular,Grass,35.0,broken clouds,2.44
31366,5409,2020,14,Tannehill,R,QB,17,Jaguars,Titans,24,19,212,2,0,1,7,0,0,0,0,0,0,132.63888888888889,2020,Regular,Grass,73.0,scattered clouds,3.38
31377,5412,2020,14,Cousins,K,QB,12,Buccaneers,Vikings,37,24,225,1,0,6,52,5,41,0,0,0,0,90.48423423423424,2020,Regular,Grass,79.0,broken clouds,8.05
31423,5435,2020,15,Finley,Ryan,QB,5,Steelers,Bengals,13,7,89,1,0,2,11,10,47,1,0,0,0,101.12179487179486,2020,Regular,Turf,43.0,cloudy,10.0
31432,5423,2020,15,Allen,Josh,QB,17,Broncos,Bills,40,28,359,2,0,1,7,3,33,2,0,0,0,114.47916666666667,2020,Regular,Grass,47.0,partly cloudy,24.0
31444,5423,2020,15,Lock,Drew,QB,3,Bills,Broncos,32,20,132,1,0,3,17,5,37,0,0,0,0,81.77083333333334,2020,Regular,Grass,47.0,partly cloudy,24.0
31455,5427,2020,15,Mayfield,Baker,QB,6,Giants,Browns,32,27,297,2,0,1,11,4,11,0,0,0,0,131.90104166666669,2020,Regular,Turf,37.0,overcast clouds,2.08
31531,5425,2020,15,Tagovailoa,Tua,QB,1,Patriots,Dolphins,26,20,145,0,1,2,12,3,9,2,0,0,0,73.3974358974359,2020,Regular,Grass,80.0,few clouds,11.41
31565,5427,2020,15,McCoy,C,QB,12,Browns,Giants,31,19,221,0,0,1,7,2,3,0,0,0,0,82.86290322580645,2020,Regular,Turf,37.0,overcast clouds,2.08
